0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,class
0.2488888889,0.2177002584,0.1004036327,0.0663786332,0.1231792274,0.1480981926,0.2042213349,0.2098943324,0.3642825411,0.431002431,0.2698142634,0.3776124129,0.3318485523,0.2405047319,0.1131507674,0.109403623,0.0556419024,0.1433766234,0.1329686514,0.0946061644,0,0.1621511093,0.3651757188,0.5469572542,0.6492827869,0.6973763029,0.8374609549,0.9026802808,0.8648538961,0.8819644189,0.9316160333,0.9119299034,0.7054671863,0.6259765625,0.6167536054,0.6788588895,0.763831183,0.6132889675,0.5644107105,0.6538126362,0.6064852345,0.5993894994,0.6427251122,0.7349140802,0.838723526,0.6574927756,0.6981097449,0.8302001213,0.7173469388,0.5407503234,0.2633165829,0.2738944365,0.2083333333,0.171875,0.2162162162,0.3113553114,0.2970711297,0.1226415094,0.1487603306,0.0346420323,0
0.1128888889,0.0490956072,0.049445005,0.0805184603,0.0094996833,0.0741839763,0.180832858,0.1962055716,0.1294239597,0.1989131989,0.2299730611,0.2974984167,0.3066072754,0.2902208202,0.1675193099,0.1893954814,0.226815874,0.3160519481,0.3715548075,0.4170590753,0.528351602,0.5901237092,0.5584664537,0.6961465572,0.9487704918,0.9829878998,1,0.9551159328,0.8622159091,0.6940449558,0.5652073467,0.4402381487,0.251764458,0.1424696181,0.0559476322,0.2151808456,0.2304832714,0.2826245191,0.3100358423,0.2290849673,0.0591777649,0.2451770452,0.2177185107,0.1823631277,0.1536920435,0.1087106096,0.191594788,0.2756215888,0.1994897959,0.1474773609,0.0391959799,0.0584878745,0.1153846154,0.065625,0.0189189189,0.1538461538,0.1422594142,0.0251572327,0.0909090909,0.0623556582,1
0.1617777778,0.3288113695,0.1609485368,0.2985074627,0.213109563,0.056110062,0.198231603,0.2334293948,0.2188656893,0.1603031603,0.2136679427,0.2455668144,0.1578322197,0.2907255521,0.3349383088,0.3895786688,0.1344938348,0.1964675325,0.2866610562,0.5029965753,0.80596543,1,0.8616613419,0.6724573594,0.6207991803,0.4893973883,0.5210843373,0.5720059562,0.421773539,0.1539362949,0,0.2070321276,0.1897187401,0.384765625,0.3164569909,0.1570045848,0.1178657337,0.1856088177,0.1682479443,0.2203703704,0.3837869137,0.2401709402,0.0817269607,0.0892500333,0.3351459645,0.4644282372,0.4626536979,0.3217101273,0.4540816327,0.5899094437,0.1628140704,0.0356633381,0.1442307692,0.546875,0.2621621622,0.4285714286,0.1631799163,0.2735849057,0.1900826446,0.2147806005,0
0.4488888889,0.5549095607,1,1,1,0.574858376,0.1123787792,0.5256964457,0.1295720421,0.0896610897,0.187296186,0.3150728309,0.3740163326,0.3901577287,0.4248169325,0.4052513739,0.5497875868,0.6801038961,0.8471491689,0.9180222603,0.9126264755,1,0.9501597444,0.9053484944,0.8296106557,0.64693902,0.6133422579,0.4132099553,0.2349837662,0.1498881432,0.051519002,0.0662772411,0.1056567997,0.2127821181,0.4307047151,0.4929190015,0.4471900284,0.4354788396,0.3748682269,0.3031590414,0.3529820498,0.6024420024,0.4585423818,0.1507925936,0.2510017172,0.175313059,0.0825839604,0.2352941176,0.2285714286,0.1397153946,0.2914572864,0.3366619116,0.6217948718,0.75625,0.2054054054,0.5384615385,0.7029288703,0.4496855346,0.3663911846,0.1154734411,0
0.1644444444,0.061369509,0.0948536831,0.3841319717,0.5091830272,0.0814674939,0.142612664,0.1753121998,0.0620464979,0.0819390819,0.1185311215,0.2382837239,0.3750556793,0.3550788644,0.3555020564,0.4921636475,0.586674956,0.6332467532,0.7966547444,0.8938356164,0.8846964587,0.9323177589,1,0.9054537797,0.8459016393,0.7444590871,0.7420794288,0.7572856839,0.6213474026,0.3928837754,0.1244079935,0.0891934397,0.1214579164,0.2373046875,0.3722000614,0.3844116149,0.316750492,0.1995424769,0.3034998946,0.4253812636,0.4613781123,0.4825396825,0.4239503565,0.3014519782,0.2940755581,0.1590752718,0.1976509451,0.1543359612,0.1387755102,0.2289780078,0.0954773869,0.1554921541,0.3076923077,0.14375,0.0675675676,0.347985348,0.3221757322,0.3270440252,0.4407713499,0.2933025404,0
0.3102222222,0.3617571059,0.309283552,0.1869599372,0.059531349,0.3523064473,0.5273816315,0.6330451489,0.4435065897,0.3552123552,0.4528569403,0.5957884737,0.6518188567,0.716340694,0.7917544388,0.8253612864,0.8017821987,0.8937142857,0.9819061645,0.8910530822,0.883010118,0.9352826909,0.9064962726,0.7826910929,0.6637295082,0.5588834312,0.4271530567,0.2967453733,0.4756493506,0.341855758,0.2396904239,0.0969445069,0.0248604235,0.1170789931,0.1721386929,0.166276108,0.1484802099,0.0585421649,0.2591187012,0.3147058824,0.1438332368,0.1742368742,0.3585951941,0.2387105368,0.1456783057,0.1885234622,0.1820517526,0.1473620376,0.1908163265,0.2289780078,0.3457286432,0.1569186876,0.1858974359,0.69375,0.0702702703,0.304029304,0.5062761506,0.3459119497,0.2672176309,0.2771362587,0
0.2915555556,0.4437984496,0.1569122099,0.0840534171,0.0959468018,0.1823577016,0.2452937821,0.1414505283,0.0330223604,0.1096811097,0.1118672905,0.1176377454,0.3067557535,0.3212618297,0.2074430735,0.1097089355,0.1398818775,0.0585974026,0.0628024406,0.0806934932,0.0796795953,0.2997648502,0.0873269436,0.1855127395,0.5651639344,0.7455373188,0.6829540384,0.5743458839,0.5518465909,0.6053052093,0.7692041123,0.9588856437,0.8352470241,0.6918402778,0.8343050015,1,1,0.778101279,0.5561880666,0.3663398693,0.257672264,0.2744810745,0.3682334302,0.4140135873,0.4251574127,0.2983349388,0.2281152505,0.3144329897,0.2744897959,0.0375161708,0.0894472362,0.2211126961,0.7596153846,0.0875,0.5297297297,0.380952381,0.1422594142,0.2924528302,0.2534435262,0.1085450346,1
0.1582222222,0.061369509,0.1841574168,0.0274941084,0.1488283724,0.2044780146,0.2276098118,0.1810758886,0.1571153561,0.2336622337,0.2706649653,0.3934452185,0.2852264291,0.1834700315,0.2015247267,0.1652757989,0.1004041032,0.1958441558,0.1960866821,0.262307363,0.3577150084,0.348839587,0.4471778488,0.6347652137,0.7758196721,0.8077153468,0.9085229808,0.9754307594,0.8921469156,0.6827527432,0.6353240152,0.5240395417,0.3577372801,0.2797309028,0.1372609185,0.0815078961,0.2021648808,0.1934075075,0.2493147797,0.2216775599,0.2406485235,0.3782661783,0.2578558226,0.0980418276,0.0784201488,0.263520022,0.3420811158,0.315645846,0.1607142857,0.2212160414,0.2010050251,0.179743224,0.2852564103,0.1,0.1054054054,0.1391941392,0.1046025105,0.1037735849,0.0330578512,0.0230946882,0
0.1902222222,0.1052971576,0.2275479314,0.1500392773,0.1868271058,0.168869706,0.3300057045,0.2403938521,0.1938397749,0.1806091806,0.0920175812,0.0036415453,0.1952487008,0.3252996845,0.5729762263,0.8259719113,0.8620868304,0.8058181818,0.8995371344,0.8979023973,1,0.9975462632,0.9863684771,0.9748368077,0.8984631148,0.9669342279,0.9637438643,0.7482450542,0.4352678571,0.341855758,0.4305186554,0.4047405078,0.3027493943,0.2974175347,0.2044594456,0.0558329088,0.2559588891,0.1564937091,0.0359477124,0.1029411765,0.0386797915,0.0297924298,0.0969104832,0.1603836419,0.1863194047,0.0503646622,0.0868049183,0.1297756216,0.0918367347,0.1151358344,0.1467336683,0.1184022825,0.4679487179,0.203125,0.0324324324,0.2710622711,0.1757322176,0.072327044,0.0964187328,0.0415704388,1
0.1368888889,0.0710594315,0.198284561,0.2258444619,0.167511083,0.1866738603,0.5325156874,0.8085975024,0.770176218,0.8368368368,0.8457394017,0.676219126,0.5210096511,0.3269400631,0.1608987862,0.0264604112,0.1487928712,0.4175584416,0.6791500105,0.7963398973,0.8471753794,0.8688273183,0.8510117146,0.9158770267,0.8697745902,0.7704564514,0.8543061133,0.8309934057,0.5731534091,0.334611697,0.2870509414,0.4757357897,0.6307805752,0.7020399306,0.5567147387,0.5097300051,0.5148698885,0.3641468233,0.3574741725,0.3944444444,0.2599884192,0.1874236874,0.226564563,0.2680165179,0.2190898683,0.1632035228,0.1486511286,0.2453001819,0.1704081633,0.275549806,0.0773869347,0.1640513552,0.1762820513,0.5375,0.2837837838,0.4468864469,0.3263598326,0.4779874214,0.4380165289,0.182448037,0
0.1626666667,0.1033591731,0.0585267407,0.0600942655,0.1719442685,0.1340706771,0.1109526526,0.0979827089,0.1353472531,0.1401401401,0.1097405359,0.1493033566,0.1643652561,0.1663091483,0.1654127796,0.1787095461,0.1311781163,0.1321558442,0.0949926362,0.0824058219,0.202044688,0.2655147735,0.3919062833,0.6255001053,0.9037909836,1,0.7865908077,0.5872154861,0.5190746753,0.3264088633,0.2016864965,0.069197933,0.0876435268,0.1248914931,0.1768436126,0.1632195619,0.0085283184,0.0741395446,0.1466371495,0.2575163399,0.3231036479,0.3496947497,0.23012939,0.0587451712,0.1018889525,0.1217834044,0.0675353276,0.061552456,0.1244897959,0.1151358344,0.1316582915,0.0941512126,0.1858974359,0.20625,0.2189189189,0.1465201465,0.1046025105,0.0503144654,0.132231405,0.03926097,1
0.2026666667,0.5051679587,0.248234107,0.0730557738,0.5246991767,1,1,0.8369356388,0.4966681475,0.298012298,0.3351765206,0.4729259025,0.801484781,0.8382334385,0.7936603471,0.7113779768,0.3277380582,0.1696623377,0.2295392384,0.3898758562,0.502529511,0.334321644,0.0873269436,0.5212676353,0.624795082,0.7258895412,0.6472556894,0.7888747075,0.8044845779,0.8199637797,0.7845674021,0.5217928555,0.0954387443,0.2534722222,0.4971872763,0.4688741722,0.1098841023,0.1992305293,0.2549019608,0.4047930283,0.2979733642,0.1341880342,0.2041193557,0.1384041561,0.1234974242,0.1066464841,0.0906588365,0.0476046089,0.0474489796,0.1875808538,0.0763819095,0.242510699,0.2179487179,0.2,0.0864864865,0.4102564103,0.1255230126,0.1132075472,0.2203856749,0.1085450346,1
0.2515555556,0.2021963824,0.0943491423,0.3263943441,0.4759341355,0.4407876989,0.1988020536,0.3013928915,0.2247889827,0.3835263835,0.4320147455,0.4281190627,0.2114328137,0.3863722397,0.4969405156,0.7259312029,0.7254170552,0.8184935065,0.8730275615,0.9632919521,1,0.8678049279,0.6241746539,0.5760160034,0.8174180328,0.7310410926,0.5661535029,0.3825781749,0.2887581169,0.0789389581,0.1661083516,0.586385082,0.5317602444,0.7087673611,0.7236371075,0.6965868569,0.5594795539,0.1079338671,0.4603626397,0.6855119826,0.4649681529,0.3811965812,0.2928439398,0.3400825896,0.1900400687,0.1528828953,0.1763626353,0.1961795027,0.2045918367,0.1435963777,0.0613065327,0.2268188302,0.391025641,0.384375,0.227027027,0.1721611722,0.1087866109,0.3742138365,0.1515151515,0.0323325635,1
0.0124444444,0.0239018088,0.0691220989,0.1091908877,0.0769474351,0.0453196655,0.0493439817,0.0417867435,0.0367244188,0.0484770485,0.0287820785,0.1203293224,0.1841128434,0.116214511,0.0598856455,0.075819255,0.0857942182,0.1095064935,0.0766884073,0.0479452055,0.1407040472,0.3574276659,0.4017039404,0.5480101074,0.6571721311,0.6976159099,0.7382864793,0.8463092959,0.9715909091,0.9170128902,0.7510684995,0.7644349584,0.7637206363,0.6102430556,0.4907435819,0.4395313296,0.3931773453,0.4053239056,0.4275774826,0.3956427015,0.1866821077,0.0555555556,0.0837074201,0.135073931,0.21279336,0.0915095638,0.060378051,0.1494845361,0.1056122449,0.0866752911,0.0532663317,0.0770328103,0.3685897436,0.115625,0.1351351351,0.326007326,0.1631799163,0,0.1432506887,0.0692840647,1
0.1635555556,0.1627906977,0.0504540868,0.1520031422,0.1139962001,0.1753439439,0.3522532801,0.3198847262,0.2693617651,0.2488202488,0.2068623281,0.2089930336,0.1918337045,0.1394321767,0.2560938911,0.3729900265,0.4595378717,0.5179220779,0.5994108984,0.7765410959,0.9224283305,1,0.9020234292,0.7299431459,0.5447745902,0.1819815503,0.0288933512,0,0.2615665584,0.3199105145,0.2648723576,0.5,0.3612135258,0.1534288194,0.0121714227,0.2347427407,0.3811502296,0.3255693044,0.2406704617,0.1789760349,0.1434858135,0.0989010989,0.056905202,0.0743306248,0.0638236978,0.0539424797,0.0774454028,0.0988477865,0.0479591837,0.1448900388,0.1246231156,0.1255349501,0.0288461538,0.10625,0.0891891892,0.0915750916,0.3138075314,0.1383647799,0.0550964187,0.0115473441,0
0.1484444444,0.3753229974,0.183148335,0.2812254517,0.4183027232,0.1869436202,0.0984027382,0.0290585975,0.1424552051,0.1534391534,0.134410889,0.2161177961,0.4953229399,0.5307255521,0.3749623834,0.5698147771,0.6296756813,0.6664935065,0.7009257311,0.5147688356,0.5150716695,0.6280543912,0.7709265176,0.7637397347,0.5676229508,0.3844495028,0.3508478358,0.1977238885,0.0580357143,0,0.0942589812,0.4593349809,0.5761087117,0.3639322917,0.2323821213,0.5691288844,0.9294773672,0.8345637933,0.3372338183,0.328540305,0.6642733063,0.7719169719,0.3366781093,0.1550552817,0.1737263881,0.173799367,0.1315837768,0.2389326865,0.2545918367,0.2716688228,0.3527638191,0.4607703281,0.4038461538,0.328125,0.2756756757,0.0732600733,0.1757322176,0.106918239,0.305785124,0.1593533487,1
0.5102222222,0.2894056848,0.2436932392,0.1292223095,0.3036732109,0.1772322633,0.1796919566,0.0838136407,0.1508958981,0.034034034,0.1833262442,0.2829322356,0.3094283593,0.3225236593,0.3799779316,0.458273967,0.6567195109,0.8594285714,0.9327792973,0.9322559932,0.9097807757,0.9143236888,0.9266240682,0.8530216888,0.7261270492,0.4923924763,0.3487282463,0.3738566262,0.4060470779,0.2701608608,0.2236340534,0.3106043586,0.2783103339,0.4015842014,0.3857011353,0.4085583291,0.4571397332,0.4196734949,0.4602572212,0.3610021786,0.3281991893,0.4046398046,0.308159493,0.3190355668,0.2435603892,0.1248107885,0.0838685997,0.0121285628,0.1637755102,0.169469599,0.0190954774,0.0071326676,0,0.6625,0.5486486486,0.2820512821,0.4769874477,0.3490566038,0.305785124,0.2170900693,0
0.1697777778,0.1220930233,0.1301715439,0.0318146112,0.0918302723,0.1804693822,0.194808899,0.1945244957,0.1593365911,0.122980123,0.1295902453,0.1371120963,0.1496659243,0.1878864353,0.236633564,0.2010991248,0.1637136048,0.1444155844,0.0265095729,0.0651755137,0.157356661,0.1382271751,0.2124600639,0.5142135186,0.8401639344,1,0.8531905399,0.6534779834,0.5471793831,0.4287844892,0.3013746101,0.1854639407,0.1172442853,0.1802300347,0.2942620436,0.2199694345,0.0773015526,0,0.0165507063,0.1278867102,0.2178343949,0.226984127,0.1885397412,0.0915145864,0.1136233543,0.0887573964,0.0493668563,0.1297756216,0.1714285714,0.1681759379,0.0733668342,0.1883024251,0.125,0.115625,0.1810810811,0.0622710623,0.1841004184,0.0660377358,0.0220385675,0.025404157,1
0.0604444444,0.1569767442,0.1019172553,0.1103692066,0.0753641545,0.2848664688,0.3499714775,0.1296829971,0.098474752,0.1783211783,0.2613072451,0.5544648512,0.5276911656,0.3028391167,0.2309158391,0.5297170771,0.7214796394,0.7567792208,0.6077214391,0.4001498288,0.4024030354,0.4198957162,0.5254526092,0.7220467467,0.8554303279,0.878878639,0.9352967425,0.936290151,0.9369926948,0.8481943113,0.7258865658,0.7072567962,0.741599073,0.9051649306,0.9917152501,0.9920529801,0.9914716816,0.8323801601,0.6571790006,0.5118736383,0.2961204401,0.2091575092,0.1289939266,0.0594112162,0.2192329708,0.2632448053,0.189576069,0.1976955731,0.0790816327,0.2574385511,0.3015075377,0.2910128388,0.2756410256,0.128125,0.2162162162,0.3223443223,0.280334728,0.3553459119,0.1625344353,0.2401847575,1
0.272,0.2564599483,0.2315842583,0.2985074627,0.2431918936,0.1726463448,0.0430690245,0.2072526417,0.0700429439,0.0114400114,0.086204452,0.2371754275,0.2601336303,0.3192429022,0.3292205838,0.4944026053,0.6228370117,0.6982857143,0.8246370713,0.8640839041,0.7969013491,0.7451180861,0.7365282215,0.7155190566,0.6082991803,0.3945129987,0.389892905,0.3723675814,0.4460227273,0.3740279109,0.2470832852,0.3134127162,0.3355103761,0.3629557292,0.4342845454,0.4678553235,0.4772578176,0.4451492149,0.3712839975,0.4507625272,0.4289519398,0.4463980464,0.4890414576,0.3392833356,0.1770177447,0.1502683363,0.2257294916,0.2261976956,0.2117346939,0.2820181113,0.1246231156,0.0998573466,0.5416666667,0.503125,0.0864864865,0.4578754579,0.2635983264,0.1289308176,0.3663911846,0.1986143187,0
1,0.734496124,0.4293642785,0.1178318932,0.0522482584,0.3104936606,0.6257843697,0.6155139289,0.6324596476,0.7528957529,0.5000708918,0.1195376821,0.064142539,0.1920504732,0.3888052964,0.3500915937,0.2789348254,0.2132987013,0.3751314959,0.8282320205,0.9764966273,0.4560883345,0,0.1727732154,0.1135245902,0.1438840302,0.0648148148,0.2181450755,0.4485592532,0.6273569831,0.2134688691,0.3248708155,0.5122722006,0.6723090278,0.8594660939,0.8519612837,0.8197026022,0.8976811896,0.8914189332,0.6502178649,0.2837290098,0.1037851038,0.1344071825,0.324896763,0.7395535203,0.5789183982,0.4160396403,0.5721649485,0.5464285714,0.6481241915,0.2201005025,0.1298145506,0.1923076923,0.21875,0.4324324324,0.3882783883,0.7824267782,0.4339622642,0.1845730028,0.1847575058,0
0.1475555556,0.0949612403,0.1392532795,0.0954438335,0.1253958201,0.1548421905,0.1006845408,0.2413544669,0.3476973197,0.432003432,0.6376010208,0.7921152628,0.6249443207,0.3996214511,0.2846825158,0.3792998168,0.4218215729,0.3654025974,0.378077004,0.4655393836,0.7123735245,0.9371229936,1,0.9822067804,0.9930327869,0.8994848449,0.8033244087,0.6763454584,0.4456168831,0.2842228614,0.175811482,0.3999101326,0.3841778152,0.3121744792,0.1249872149,0.1770759042,0.3123769954,0.3102838723,0.559983133,0.5869281046,0.3324840764,0.0478632479,0.3923950356,0.4172106034,0.5844304522,0.4973166369,0.3663057442,0.2480291086,0.2954081633,0.3376455369,0.1165829146,0.0456490728,0.4198717949,0.38125,0.4486486486,0.4688644689,0.4476987448,0.3742138365,0.3112947658,0.143187067,0
0.3048888889,0.2435400517,0.1523713421,0.0923016496,0.2384420519,0.3307256542,0.2675413577,0.1356868396,0.0118465867,0.0561990562,0.0874805047,0.3655794807,0.1900519673,0.1260567823,0.1195706691,0.1533686139,0.111387421,0.0945454545,0.1433831264,0.051369863,0.1641020236,0,0.190628328,0.215308486,0,0.032346951,0.4146586345,0.6812380345,0.6778612013,0.6210716949,0.7003580917,0.558189171,0.6419466976,0.8981119792,0.9507006239,0.9597554763,0.8048327138,0.6643443901,0.6388361796,0.7192810458,0.657209033,0.6225885226,0.4809875891,0.269481817,0.211219233,0.1067840925,0.1341530556,0.2155852032,0.2780612245,0.2186287193,0.0492462312,0.1184022825,0.4967948718,0.453125,0.2027027027,0.2417582418,0.5523012552,0.2012578616,0.2121212121,0.143187067,1
0.9448888889,0.8087855297,0.4596367306,0.4619010212,0.3828372388,0.4356622606,0.4920136908,1,1,0.8076648077,0.630086488,0.3366054465,0.1245731255,0.3319873817,0.4696559334,0.4576633422,0.1104548751,0.0492467532,0.2906585315,0.8937285959,0.9274873524,0.4740824047,0.0783812567,0.1160244262,0.2558401639,0.4739427339,0.2920571174,0.589342693,0.5403814935,0.8374347502,0.535751415,0.5660525725,0.4823554198,0.6317274306,0.8462718625,0.8375955171,0.8822436038,0.9101590933,0.7739827114,0.5190631808,0.3895773017,0.5388278388,0.5844996039,0.5642733449,0.7970807098,0.588963809,0.1600293632,0.2283201941,0.1290816327,0.191461837,0.1316582915,0.637660485,0.6666666667,0.209375,0.3189189189,0.5970695971,0.4184100418,0.6352201258,0.4876033058,0.4180138568,0
0.3582222222,0.3417312661,0.3496468214,0.2199528672,0.363521216,0.3798219585,0.376497433,0.0703650336,0.0792240486,0,0.1369629945,0.3541798607,0.4197475872,0.4383596215,0.4502959173,0.5322613474,0.6464615066,0.7000519481,0.7477382706,0.8578767123,0.8330522766,0.7928637154,0.8280085197,0.9280901242,0.8519467213,0.5401940817,0.3461624275,0.2840884918,0.3007305195,0.2067753276,0.2734203535,0.4561896203,0.4732961129,0.5078125,0.5084381712,0.451757514,0.4245571835,0.4147863159,0.4117647059,0.4701525054,0.3867979155,0.399023199,0.3175336678,0.3026508592,0.2992272467,0.2427411587,0.1719581575,0.1476652517,0.2204081633,0.1448900388,0,0.1911554922,0.5576923077,0.2,0.1459459459,0.4652014652,0.359832636,0.2547169811,0.3085399449,0.0993071594,0
0.6186666667,1,0.553481332,0.4033778476,0.1896770108,0.4542756946,0.2524244153,0.6474543708,0.1973937509,0.0975260975,0.3183042677,0.5832805573,0.4737936154,0.1687066246,0.1863777711,0.320170975,0.2002901254,0.1872207792,0.1429623396,0.4827696918,0.5090640809,0.6215110929,0.8335463259,0.6584544115,0.5722336066,0.5376782077,0.8671352075,0.8271644331,0.3779423701,0.4727815063,0.5146124524,0.4310267356,0.1081849784,0.4903428819,0.6914186356,0.7054508406,0.5790509512,0.4665696163,0.5422728231,0.4701525054,0.5662999421,0.7349206349,0.6722999736,0.1470627414,0.6041785919,0.6078161552,0.3890622133,0.2604608854,0.6015306122,0.8046571798,0.2261306533,0.4293865906,0.391025641,0.209375,0.7432432432,0.4139194139,0.3723849372,0.4528301887,0.4297520661,0.2840646651,0
0.3804444444,0.3210594315,0.4177598385,0.2478397486,0.3533882204,0.665497707,0.551340559,0.8124399616,0.4830445728,0.3945373945,0.6563164611,1,1,0.9494006309,0.7456113953,0.9446366782,1,0.883012987,0.7921312855,0.7664811644,0.4953625632,0.3918822206,0.3564430245,0.3592335228,0.3084016393,0.1853360489,0.249330656,0.2306955967,0.4341517857,0.1507403856,0.322051519,0.2856661424,0.1555883282,0.2072482639,0.1107701749,0.4072338258,0.3809315548,0.0700842259,0.1548597934,0.2018518519,0.1521713955,0.0643467643,0.1639820438,0.1828959638,0.0822839153,0.0244942893,0.0838685997,0.2125530625,0.1979591837,0.0711513583,0.1165829146,0.1084165478,0.2692307692,0.103125,0.2378378378,0.684981685,0.5732217573,0.1446540881,0.1404958678,0.0877598152,1
0.2168888889,0.230620155,0.2472250252,0.2549096622,0.3945535149,0.5360129485,0.5818596691,0.5826128722,0.5212498149,0.8296868297,0.9054303133,0.8617796073,0.7410541945,0.3862460568,0.19771291,0.2741705679,0.26815874,0.3167792208,0.5738480959,0.7352311644,0.8902824621,0.8105510684,0.6921192758,0.7239418825,0.7132172131,0.7908230502,0.8791834003,0.9808551372,0.8152394481,0.4511558538,0.2544761465,0.2663446417,0.1975139577,0.2690972222,0.1485118134,0.3026999491,0.1659741964,0.3127794531,0.5926628716,0.4364923747,0.0950781702,0.4389499389,0.5936097175,0.6023711203,0.4967086434,0.1231594881,0.2117819783,0.5288053366,0.5428571429,0.3803363519,0.3386934673,0.2268188302,0.6217948718,0.40625,0.2027027027,0.1501831502,0.1673640167,0.0754716981,0.1487603306,0.1177829099,0
0.4453333333,0.3468992248,0.6074672048,0.4509033778,0.056681444,0.2444024818,0.0901312037,0.0818924111,0.3281504517,0.2172172172,0.3197221041,0.4070614313,0.4197475872,0.3896529968,0.3002307152,0.2160594342,0.2653611025,0.0977662338,0.0691142436,0.2940924658,0.5322512648,0.6297924548,0.6329073482,0.7245735944,0.6448770492,0.4516592788,0.6516064257,0.7154860668,0.7692775974,0.8113348248,0.8995032921,0.9777578072,0.6529021384,0.6142578125,0.7448092462,0.4676515537,0.1437787011,0.3500051991,0.3589500316,0.2166666667,0.6399536769,0.6803418803,0.319250066,0.6647129346,0.8733543217,0.7015274529,0.6078179482,0.4420861128,0.2678571429,0.3415265201,0.3728643216,0.4721825963,0.4615384615,1,1,0.6227106227,0.539748954,0.3144654088,1,0.4665127021,0
0.1528888889,0.2377260982,0.1861755802,0.0070699136,0.0582647245,0.1383868357,0.1494580719,0.1152737752,0.1898415519,0.2262262262,0.2048773572,0.3537048765,0.4390497402,0.3815772871,0.2736483098,0.1927539182,0.0842399751,0.1567792208,0.3046496949,0.3499571918,0.3973440135,0.5315407423,0.6217252396,0.7076226574,0.7800204918,0.7584760992,0.8713743864,0.9555413742,0.8975243506,0.6624054544,0.59004274,0.5702089418,0.479405878,0.4389105903,0.2227677202,0.1242995415,0.1553684671,0.1413122595,0.3115117015,0.4252723312,0.3067747539,0.2465201465,0.1382360708,0,0.0360618203,0.0916471721,0.1299320976,0.2231655549,0.1775510204,0.0659767141,0.0824120603,0.179743224,0.2948717949,0.084375,0.1405405405,0.2490842491,0.1589958159,0.1320754717,0.1267217631,0.1108545035,0
0.2853333333,0.3120155039,0.0322906155,0.0726630008,0.1155794807,0.1669813866,0.2039361095,0.2487992315,0.1707389308,0.1994851995,0.21551113,0.341038632,0.4102449889,0.327192429,0.3991373257,0.525442703,0.532276448,0.566025974,0.583526194,0.6520761986,0.6926644182,0.7842756364,0.9237486688,0.9769425142,0.9731557377,1,0.9667559125,0.9953201447,0.8209212662,0.5760093747,0.5015594317,0.5013480117,0.318023807,0.1231553819,0.0739490641,0.1454915945,0.2703914279,0.3126754705,0.2791482184,0.3080610022,0.3031847134,0.3199023199,0.2503300766,0.2416411349,0.2259587865,0.1638915646,0.1725087172,0.2131594906,0.1862244898,0.0569210867,0.1376884422,0.0456490728,0.375,0.2875,0.2864864865,0.358974359,0.2050209205,0.0660377358,0.2148760331,0.0577367206,0
0.2133333333,0.2674418605,0.0615539859,0.0102120974,0.0753641545,0.0868626922,0.0336565887,0.1637848223,0.1138753147,0.0952380952,0.0053877783,0.2887903737,0.2559762435,0.0999369085,0.1430434346,0.2106655811,0.1783234898,0.0758441558,0.0614348832,0.0544734589,0.1804384486,0.0480523464,0.1544195953,0.1981469783,0.0680327869,0.0748772014,0.5394912985,0.8358859817,0.8444602273,0.7527431554,0.8149474414,0.6578297012,0.636047614,0.90234375,0.9882377007,0.9335710647,0.7226109775,0.5563065405,0.5799072317,0.7130718954,0.6127388535,0.6338217338,0.4654079747,0.2320500866,0.2097882084,0.0664648411,0.1574600844,0.2853244391,0.2566326531,0.2354463131,0.0914572864,0.0427960057,0.5833333333,0.440625,0.1675675676,0.3406593407,0.2928870293,0.2452830189,0.2341597796,0.2055427252,1
0.1653333333,0.1892764858,0.2018163471,0.0895522388,0.01709943,0.0868626922,0.3069024529,0.3102785783,0.0918110469,0.0650650651,0.0822345101,0.2689993667,0.1921306607,0.2016403785,0.1969104223,0.3176267047,0.6747487307,0.5650909091,0.211024616,0.1153681507,0.3004848229,0.5489213782,0.6370607029,0.6854074542,0.8052254098,0.8683359291,0.8599955377,0.7752605829,0.8706371753,0.9335250879,0.914866582,0.7980229162,0.6662804171,0.7789713542,0.8994579114,1,0.9591078067,0.7283976292,0.5844402277,0.4291938998,0.3079328315,0.2777777778,0.3659889094,0.2721459971,0.3355752719,0.259391771,0.1877408699,0.0785324439,0.0765306122,0.4877102199,0.0442211055,0.1169757489,0.1185897436,0.43125,0.2702702703,0.0586080586,0.4267782427,0.1446540881,0.1900826446,0.1709006928,1
