0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,class
0,0,0,0,0.07,0,0,0.0792079208,0,0.0093509351,0,0.0537745605,0.0306306306,0,0,0,0,0,0.1312,0,0.1737173717,0,0,0,0.0249639942,0.0210084034,0.0105010501,0.0187018702,0.017,0.0289115646,0.0136,0.0357142857,0.0093509351,0.0357142857,0.0085,0.022106632,0.0336633663,0,0,0.0357142857,0,0,0,0,0.0079365079,0,0,0,0,0.0162971385,0,0.0017550342,0,0,0.0004285066,0.0063549705,0.0175725824,0
0,0,0,0,0,0,0,0.1161116112,0,0.0236523652,0,0,0,0,0,0.0215,0,0.2597597598,0.0229333333,0,0.0387038704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055916775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234981997,0,0.0095449227,0.0103281692,0,0.0004330458,0.0031774852,0.0069853744,1
0,0.0280112045,0.0784313725,0,0.04,0,0.0550206327,0,0,0.1320132013,0,0,0,0,0.0907029478,0.04,0,0,0.1066666667,0.064,0.1800180018,0,0,0,0,0,0,0,0,0,0.032,0,0.0220022002,0,0,0,0,0,0,0.0840336134,0,0,0,0,0,0,0,0,0,0.0439643737,0,0.0035716485,0.0193236715,0,0.0027762143,0.0240581026,0.0224841738,1
0,0,0,0,0,0,0,0,0.1711026616,0,0,0,0,0,0,0,0,0,0.048,0,0.3240324032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263407239,0,0.017211651,0,0,0.0017249206,0.0122560145,0.0093865968,1
0.0760368664,0,0,0,0,0,0,0,0,0,0,0.0341261634,0,0,0,0,0,0,0.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297029703,0,0,0.0462184874,0.019760479,0,0,0,0.0331627819,0.0142122029,0.0035716485,0,0,0.0002460281,0.0018157059,0.0080768391,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9163916392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3814667425,0,0,0,0,0.0022696323,0.0122560145,0.0044750055,1
0,0,0,0,0,0,0,0,0,0.0440044004,0,0.1106514995,0,0,0,0.013,0,0,0.0570666667,0,0.1692169217,0,0,0,0.1032165146,0.0966386555,0.0321032103,0.0286028603,0.026,0.0442176871,0.0208,0.0546218487,0,0.0546218487,0.013,0.033810143,0.104950495,0,0,0.0546218487,0,0,0.1484593838,0.0265,0.0247432306,0,0,0,0.0415572009,0.0828122039,0,0.0013239732,0,0,0.0017058557,0.0081706764,0.0284872299,0
0,0,0,0,0,0.1512605042,0.2242090784,0,0,0,0.2068965517,0.0558428128,0,0,0,0.027,0.3823529412,0.0810810811,0.2618666667,0,0.196219622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284857571,0,0.0014453019,0.0140717204,0.0075311067,1
0,0,0.2568627451,0,0,0,0,0,0,0,0,0.271975181,0,0,0,0,0,0,0.2805333333,0,0.1179117912,0,0,0,0.0628900624,0,0,0,0,0.2227891156,0,0,0,0,0,0,0,0,0,0,0,0.1179117912,0,0,0,0,0,0,0,0.0458593898,0,0,0,0,0.0002414889,0.0009078529,0.0019646365,0
0.0414746544,0,0.0352941176,0,0.159,0.1008403361,0,0.0054005401,0.0114068441,0.00330033,0.0229885057,0.056876939,0.0540540541,0.006,0,0,0.1022408964,0,0.2346666667,0.0384,0.099009901,0,0.1559633028,0.0061538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168067227,0,0,0,0,0,0.0023883449,0.0098540838,0,0.0003079007,0.0281525904,0,0.000679074,0.0049931911,0.0483518882,1
0,0,0.062745098,0,0.065,0.1820728291,0.0440165062,0.0288028803,0,0,0,0.0330920372,0.0576576577,0,0,0.016,0.0448179272,0,0.1216,0,0.2925292529,0,0,0.0328205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149393091,0,0,0,0,0.0198976691,0,0,0.0263201732,0,0.0004484793,0.0040853382,0.0150622135,1
0,0,0.0568627451,0,0.059,0,0,0,0.0551330798,0,0,0,0,0.179,0,0,0.0406162465,0,0,0,0.0531053105,0,0,0,0.0283245319,0,0,0,0,0,0,0,0,0,0,0,0.0574257426,0,0,0,0,0.2421242124,0,0,0,0,0,0,0,0.0098540838,0,0.0024016257,0,0.0118513289,0.0019546074,0.0544711757,0.0673433748,0
0.534562212,0,0,0,0,0.2156862745,0,0,0,0,0,0.0796277146,0,0,0,0,0,0,0.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723622782,0,0,0,0,0,0,0.0048956217,0,0,0.0003141171,0.0013617794,0.0037109801,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011348162,0.0022696323,0.0008731718,0
0,0,0.1333333333,0,0.068,0,0.0935350757,0,0,0.0374037404,0,0.0703205791,0,0,0,0,0,0.6156156156,0.2186666667,0,0.0612061206,0,0.2495412844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857,0,0,0,0,0,0,0,0,0,0,0,0.0335303898,0.0403131767,0,0.0022587381,0.0267816614,0.01702685,1
0,0,0,0,0,0,0,0,0,0,0,0.1447776629,0,0,0,0,0.0980392157,0,0.0746666667,0,0.1260126013,0,0,0,0,0,0.0210021002,0,0,0,0.056,0,0,0,0,0,0,0,0,0.4432773109,0,0,0,0,0,0,0,0,0,0.0504074285,0.0161725067,0,0,0,0.0154334998,0.0903313663,0.0411482209,0
0.3387096774,0.1029411765,0,0,0,0,0,0,0,0.0808580858,0,0,0,0,0,0,0,0,0.0784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012628234,0.0090785293,0.0058939096,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007262823,0.0018157059,0.0008731718,0
0.0161290323,0,0.0294117647,0,0.007,0.0420168067,0,0.0063006301,0.0133079848,0,0,0.0475698035,0,0,0,0,0.0210084034,0,0.008,0,0.0063006301,0,0,0.0071794872,0,0,0,0,0,0,0,0,0,0,0,0,0.0297029703,0,0,0.0147058824,0,0,0.0196078431,0,0,0,0,0,0.0026271794,0.0089065757,0,0,0.0038314176,0,0.0002387653,0.0040853382,0.0287055228,1
0,0,0.1,0,0.051,0.1428571429,0.0701513067,0,0,0,0,0,0,0,0,0,0.1442577031,0.1546546547,0.1653333333,0,0.0927092709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017055145,0,0.0055422132,0,0,0.0007017703,0.0072628234,0.0101506221,1
0,0,0,0,0,0.0896358543,0,0.0576057606,0,0,0,0.1654601861,0,0.032,0,0,0,0.048048048,0.0170666667,0,0,0,0,0,0.015362458,0.0192076831,0,0.0352035204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151601289,0,0,0,0,0.0029913754,0.0390376759,0.0284872299,0
0,0,0.1,0,0.051,0,0,0,0,0,0,0.0527404343,0,0,0,0,0,0,0,0,0,0,0,0,0.0993759001,0.1242496999,0,0,0,0,0,0,0,0,0,0,0.3069306931,0,0,0,0,0.0459045905,0,0,0,0,0,0.051,0.0394076905,0.0941823005,0,0.002524786,0,0,0.0022923286,0.0086246028,0.0225933202,0
0,0,0,0,0,0,0,0,0,0,0,0.0858324716,0,0,0,0,0,0,0.1776,0,0.0747074707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747074707,0,0,0,0.0497005988,0,0,0,0.0227401933,0,0,0,0,0.0019400817,0.0208806173,0.0098231827,0
0,0,0.3843137255,0,0,0,0,0,0,0,0,0,0,0.196,0,0,0,0,0.1045333333,0,0.1764176418,0,0,0,0,0,0,0,0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001036768,0.0045392646,0.0031652478,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499549955,0,0,0,0,0,0,0,0,0,0,0,0,0.0003404448,0.0013617794,0.0010914647,0
0,0,0,0,0,0,0.1045392022,0,0,0,0,0,0.1369369369,0,0,0,0,0,0.0405333333,0.1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2128851541,0,0,0,0,0,0,0,0,0.0084364801,0,0,0.0091103041,0.0494779846,0.0336171142,1
0.232718894,0.0231092437,0.0980392157,0.3189796396,0,0.18767507,0,0.0144014401,0.2547528517,0.0181518152,0,0.0692864529,0,0.016,0,0.025,0,0.024024024,0.1077333333,0.0528,0.0756075608,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386583286,0,0.0188743149,0.0381475929,0.0025719905,0.0078547435,0.0680889696,0.0968129229,1
0.0230414747,0.0070028011,0.1431372549,0,0.02,0.0280112045,0.0275103164,0.0558055806,0.0190114068,0.0170517052,0.1187739464,0.107549121,0,0,0,0.005,0.1596638655,0.0465465465,0.128,0.1488,0.2628262826,0,0,0.0205128205,0.0048007681,0.006002401,0,0,0,0,0,0,0,0,0,0,0.0198019802,0,0.0090009001,0.0210084034,0,0,0,0,0,0,0,0,0,0.0308887626,0,0.0241702075,0.0108279194,0,0.0027816614,0.0413073082,0.0890635232,1
0.1175115207,0,0.1,0,0,0.1428571429,0,0,0,0,0,0.0527404343,0,0,0,0,0,0,0.0272,0,0.0918091809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100990099,0,0.0459045905,0,0.0714285714,0,0.2857142857,0,0,0.0305389222,0,0,0,0.0305097593,0.0196030385,0.0024632059,0,0,0.0008034498,0.0049931911,0.0070945208,0
0.0230414747,0.0070028011,0.1392156863,0,0.061,0.0840336134,0.0550206327,0.0090009001,0.2699619772,0.0445544554,0.0383141762,0.0517063082,0,0,0,0.005,0,0.1666666667,0.1189333333,0.08,0.1827182718,0,0,0.0307692308,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.0090009001,0,0,0,0,0,0,0,0,0,0,0,0.064690027,0.0300203214,0.0659670165,0.0016642292,0.0019845665,0.0249659555,0.11362148,1
0,0,0.0411764706,0,0,0.0588235294,0,0,0,0.0115511551,0.0804597701,0.1323681489,0,0,0,0,0.0294117647,0,0.0682666667,0,0.0576057606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1267326733,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0,0,0.0161585874,0,0.0013172946,0.0245120291,0.0277232045,0
0.1198156682,0,0.4666666667,0,0.026,0,0.0357634113,0,0.0988593156,0,0.0996168582,0,0,0,0,0.0395,0,0,0.0704,0,0.0945094509,0,0,0.0533333333,0,0,0,0,0,0,0,0,0.0143014301,0,0,0.033810143,0.0514851485,0,0.0468046805,0,0,0,0,0,0,0,0,0,0,0.1307561114,0,0.010068354,0,0,0.004129823,0.0317748525,0.0616677581,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109531931,0,0,0,0,0.0025419882,0.0063549705,0.0019646365,1
0.1152073733,0.0133053221,0.1117647059,0,0.025,0.106442577,0,0,0.0950570342,0.00330033,0.0459770115,0.0651499483,0.0342342342,0,0,0.0345,0.0700280112,0.0570570571,0.1861333333,0.0096,0.1143114311,0,0.0568807339,0.1107692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116713352,0,0.0276497696,0,0,0.0126966079,0,0.0133936819,0.098617358,0.0011094861,0.0039355424,0.0326827054,0.1734337481,1
0.4608294931,0,0,0,0,0,0,0,0,0,0.7662835249,0.2068252327,0,0,0,0,0,0,0.1066666667,0,0.7200720072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044375851,0.012709941,0.0056756167,0
0,0,0,0,0.217,0,0,0,0,0,0,0.2244053775,0,0,0,0.1085,0,0.3258258258,0.3477333333,0,0.195319532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000302315,0.0018157059,0.0016371971,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600060006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004365859,0
0,0.0385154062,0.1078431373,0,0.11,0.1540616246,0.3026134801,0,0,0.0302530253,0,0.056876939,0,0,0,0,0,0.0825825826,0.1765333333,0,0.099009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256769374,0,0,0,0,0.0312677658,0,0.0152410863,0,0.0041353573,0.0143676804,0.0667271902,0.0421305392,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004539265,0.0009078529,0.0005457324,0
0,0,0.0196078431,0,0,0,0,0,0,0.0055005501,0.0383141762,0.0992761117,0.018018018,0,0,0,0,0,0,0,0,0,0,0,0.1689870379,0.006002401,0,0,0,0,0,0,0.0407040704,0,0,0.0130039012,0.0415841584,0.0120048019,0,0,0,0,0,0,0,0,0,0,0.0033436828,0.0221716885,0,0,0,0,0.0010930549,0.0104403087,0.0540275049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332840692,0,0,0.0011802088,0.0036314117,0.0024012224,1
0,0.0777310924,0.2176470588,0,0.111,0,0.3053645117,0,0,0,0,0,0,0,0,0.1665,0,0,0.1776,0,0.199819982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044953507,0,0,0.0009605084,0.0018157059,0.0037109801,1
0,0.1043417367,0,0,0,0,0.4099037139,0,0,0.0819581958,0,0,0,0,0,0.0745,0.4173669468,0,0,0,0.2682268227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324047754,0,0,0.0284857571,0.0086237329,0.0108942351,0.0630957785,0.0169177036,1
0,0.0273109244,0.037254902,0,0.019,0.025210084,0,0,0,0,0,0.0299896587,0,0,0.0657596372,0,0,0.0435435435,0.0474666667,0,0.0261026103,0,0,0,0.0235237638,0.0294117647,0,0,0,0,0,0,0,0,0,0,0.0376237624,0,0,0,0.6652661064,0,0.025210084,0,0.0042016807,0.3437125749,0,0,0.3229042274,0.0151601289,0,0.0004926412,0,0,0.0006164321,0.0072628234,0.019318926,0
0,0,0,0,0.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0.0005447118,0.0013617794,0.0007640253,0
0.0115207373,0.0035014006,0.0784313725,0,0.034,0,0,0,0.108365019,0.002750275,0,0.0289555326,0.0198198198,0,0,0.0085,0,0,0.0554666667,0.008,0.0828082808,0,0,0.0051282051,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.0099009901,0,0,0.002334267,0,0,0,0.0045378553,0.0187606595,0,0.0030482173,0.0131600866,0.0004538807,0.0035233772,0.0426690876,0.1432001746,1
0,0,0,0,0,0,0,0,0.0817490494,0,0,0.2244053775,0,0,0,0,0,0,0.0458666667,0,0,0,0,0,0.0412866059,0.0258103241,0,0.1430143014,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469963995,0,0,0,0,0.0010158874,0.0063549705,0.0153896529,0
0,0,0.1960784314,0,0.15,0,0,0,0,0.0550055006,0.1915708812,0.2068252327,0,0,0,0,0,0,0.3466666667,0,0.2700270027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044645606,0,0,0.0003104857,0.005901044,0.0054573237,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1362136214,0,0,0,0,0,0,0,0,0,0.899009901,0,0.4086408641,0,0,0,0,0,0,0,0,0,0.1612132792,0.2560166761,0,0,0,0,0.0024512029,0.0113481616,0.0039292731,0
0,0,0.0882352941,0,0.045,0,0,0,0,0,0,0,0.0396396396,0,0,0,0,0,0.072,0,0.0198019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.010270775,0.0131736527,0,0,0,0,0,0,0,0,0.0001180209,0.0009078529,0.0084042785,0
0.0230414747,0.0070028011,0.1392156863,0,0.051,0.056022409,0.0275103164,0.0090009001,0.2718631179,0.0451045105,0.0383141762,0.0527404343,0,0,0,0.005,0,0.1531531532,0.1146666667,0.0656,0.1656165617,0,0,0.0307692308,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.0090009001,0,0,0,0,0,0,0,0,0,0,0,0.064690027,0.0299895314,0.0659670165,0.0016642292,0.0019636859,0.0249659555,0.1120934294,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345655305,0,0,0,0,0,0,0,0,0,0,0,0.2871287129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004366773,0.0018157059,0.0042567125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,0,0,0,0.1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902027667,0,0,0,0,0,0,0.0006548788,0
0.0368663594,0,0.062745098,0,0,0.0448179272,0,0,0,0.0088008801,0,0.1489141675,0,0,0,0.008,0,0,0.1712,0,0.0864086409,0,0,0,0.007681229,0.0096038415,0,0,0.016,0.0272108844,0,0,0,0,0,0,0,0,0,0.0336134454,0,0,0,0.032,0,0,0,0.032,0.0441843802,0.0602615122,0,0.0024324158,0,0.0026728529,0.0006309578,0.0158874262,0.0315433312,0
0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464,0,0.0261026103,0,0,0,0.0139222276,0.0174069628,0.0087008701,0.0638063806,0,0,0,0,0,0.0609243697,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416903544,0,0,0.3394969182,0,0.0114044485,0.1588742624,0.0472604235,0
0.202764977,0,0,0,0,0,0,0,0,0.096809681,0,0,0,0,0,0,0,0,0.0938666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1742574257,0,0,0,0,0.0792079208,0,0,0.0410830999,0.1053892216,0,0,0,0.0236877013,0,0.0038487592,0,0,0.0006182478,0.0018157059,0.0039292731,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002088062,0.0013617794,0.0016371971,0
0,0,0,0,0,0,0.5612104539,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0,0,0,0.2092307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079130488,0,0,0.0028878802,0.0113481616,0.0049115914,1
0,0,0,0,0,0,0,0,0,0,0,0.1654601861,0,0,0,0,0,0,0,0,0,0,0,0,0.4618338934,0,0.0159015902,0,0,0,0,0,0.1171617162,0,0,0,0.2099009901,0,0.1440144014,0,0,0.0477047705,0.2969187675,0,0.0494864613,0,0,0,0.1015046573,0,0.0416564568,0,0,0,0.0014226055,0.0063549705,0.0186640472,0
0.0391705069,0.0245098039,0,0,0,0,0,0,0,0.0192519252,0,0.0175801448,0,0,0,0,0,0,0.1034666667,0,0.0630063006,0,0,0.0174358974,0.0081613058,0.0102040816,0.0264026403,0,0,0.0289115646,0,0.0357142857,0,0.0357142857,0,0,0.0693069307,0,0,0,0,0,0,0,0.0247432306,0.0101796407,0,0,0,0.0058745499,0,0.0009544923,0,0,0.0005120291,0.0090785293,0.0210652696,0
0,0,0.0411764706,0,0.021,0,0,0.0189018902,0,0,0,0,0,0,0,0,0,0,0.1034666667,0,0.0387038704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245,0,0.0095564813,0.0036640187,0,0.0019668163,7.81E-005,0.0009078529,0.0109146475,0
0,0.081232493,0.0745098039,0,0,0,0.1595598349,0,0,0.0423542354,0.1455938697,0.0796277146,0,0,0,0.0965,0,0.0570570571,0.1237333333,0,0.104410441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752475248,0,0,0,0,0,0,0,0.0177404295,0,0,0,0,0,0,0.0060964345,0,0.0074638156,0.0075043123,0.1502496596,0.0605762934,1
0.1105990783,0,0.2843137255,0,0.048,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0.2325333333,0,0.1746174617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224089636,0,0,0,0,0.017055145,0,0.075220149,0,0,0.0002060826,0.0031774852,0.008731718,1
0,0,0.1705882353,0,0.087,0,0,0,0,0.0478547855,0,0,0,0,0,0,0,0,0,0,0.0783078308,0,0,0,0.0840134422,0.0522208884,0.0789078908,0,0,0,0,0,0,0,0,0,0.1722772277,0,0,0,0,0,0.243697479,0,0.0406162465,0,0,0,0,0.0536289558,0.0345503553,0,0,0,0.0007126645,0.0063549705,0.0080768391,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013617794,0.0013617794,0.0009823183,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0,0,0.0464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406162465,0,0,0,0.0780988775,0.0619670267,0,0,0,0,0.0002723559,0.0009078529,0.0027286619,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092174748,0,0,0,0,0,0,0,0.2112211221,0,0,0,0.3801980198,0,0.3456345635,0,0,0,0,0,0,0,0,0,0,0,0,0.005480633,0,0,0.00060463,0.0027235588,0.0053481773,0
0,0.0518207283,0.362745098,0,0,0.1036414566,0,0.0333033303,0.1406844106,0.0610561056,0.1417624521,0.0765253361,0,0.037,0,0.0185,0.0518207283,0.0555555556,0.0789333333,0,0.2340234023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2198019802,0,0,0,0,0,0,0,0.0172735761,0,0,0,0,0.0636725412,0,0.0372867787,0.0784607696,0.0033788895,0.0157966409,0.1779391739,0.0802226588,1
0.0253456221,0,0.0215686275,0,0,0,0,0,0.2186311787,0,0,0.0351602896,0,0,0,0,0,0,0.0245333333,0,0.0207020702,0,0,0,0.0273643783,0.0414165666,0.00330033,0,0,0,0,0,0.0187018702,0,0,0.0143042913,0,0,0,0,0,0,0,0,0,0,0,0,0.0112252209,0.0301307561,0.0075961774,0,0.0051640846,0,0.001993645,0.0140717204,0.0550098232,0
0.0184331797,0.0056022409,0.068627451,0,0.152,0.0476190476,0.0110041265,0,0.066539924,0.0093509351,0,0.1478800414,0,0.008,0,0.0265,0.0112044818,0,0.1909333333,0,0.0801080108,0,0.0146788991,0.0174358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010233087,0.0166625827,0.011361537,0.0181575879,0.001361642,0.0035506128,0.0535633227,0.1392709015,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9601536246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021180209,0.005901044,0.002073783,0
0,0,0,0,0,0,0,0,0.1730038023,0,0,0,0,0,0,0,0,0,0.0485333333,0,0.2475247525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267197271,0,0.0174579715,0,0,0.0017249206,0.0122560145,0.0093865968,1
0.0138248848,0,0.037254902,0,0.026,0.0168067227,0,0.0171017102,0,0.00330033,0,0.1158221303,0.0108108108,0.019,0,0,0.0728291317,0,0,0.0944,0.0054005401,0,0.071559633,0,0.1550648104,0,0,0,0,0,0,0,0.00330033,0,0,0.0247074122,0.0257425743,0,0,0,0,0,0,0.003,0,0,0,0,0.0171960831,0.0221716885,0,0,0.0104947526,0,0.0010177031,0.0108942351,0.0818598559,0
0,0,0.3254901961,0,0,0,0,0,0,0,0,0.1716649431,0,0,0,0,0,0.1246246246,0.1333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046493011,0,0,0.0004702678,0.0031774852,0.004365859,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,0.3744374437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857415811,0.0680310783,0,0,0,0,0,0,0,0
0,0,0,0,0.042,0,0,0,0,0,0,0.0434332989,0,0,0,0,0,0,0.0224,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0.1683168317,0,0,0,0,0.0765076508,0,0,0,0,0,0,0,0,0,0,0,0,0.0010540172,0.0018157059,0.031979917,0
0.0230414747,0.0070028011,0.0058823529,0,0.007,0.0084033613,0,0.00270027,0,0.0055005501,0,0.0548086867,0,0,0,0.0085,0.0042016807,0,0.0432,0.0048,0.1215121512,0,0.0183486239,0.0174358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270027,0,0,0,0,0.0138248848,0,0,0.0134546144,0,0.000400271,0.0108279194,0,0.0010077167,0.0204266909,0.3513425016,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727,0,0,0,0,0,0.0909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414565826,0,0,0,0,0.0960773167,0,0,0,0,0.0001207444,0.0009078529,0.0017463436,0
