0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,class
0.3720930233,0.4615384615,0.4571428571,0.4108910891,0.3417721519,0.1,0.2847682119,0.4545454545,0.1666666667,0.3676470588,0.3057324841,0.2224909311,0.465408805,0.1617647059,0.3636363636,0.15,0.6333333333,0.6666666667,0
0.6976744186,0.6153846154,0.7714285714,0.4801980198,0.1772151899,0.16,0.4437086093,0.303030303,0.3333333333,0.5882352941,0.4203821656,0.3663845224,0.4465408805,0.0441176471,0.8636363636,0.375,0.8666666667,0.9333333333,0
0.3023255814,0.3461538462,0.6714285714,0.2128712871,0.1772151899,0.18,0.2450331126,0.5454545455,0.1666666667,0.3970588235,0.2484076433,0.1777509069,0.3396226415,0.1911764706,0.5,0.575,0.3666666667,0.6,1
0.4418604651,0.3846153846,0.5857142857,0.4653465347,0.2784810127,0.08,0.417218543,0.303030303,0.3333333333,0.3088235294,0.3694267516,0.3542926239,0.3396226415,0.1323529412,0.2727272727,0.1,0.6666666667,0.5666666667,0
0.5348837209,0.7692307692,0.9,0.5693069307,0.2405063291,0.18,0.5960264901,0.1818181818,0.5,0.6911764706,0.5732484076,0.5223700121,0.7232704403,0.1323529412,0,0.15,0.5,0.6666666667,0
0.3720930233,0.2307692308,0.4857142857,0.3762376238,0.3037974684,0.08,0.2516556291,0.5151515152,0.1666666667,0.1911764706,0.3057324841,0.192261185,0.213836478,0.1911764706,0.2727272727,0.35,0.6333333333,0.6333333333,0
0.6511627907,0.7307692308,0.9714285714,0.3366336634,0.0759493671,0.16,0.6953642384,0.1212121212,0.6666666667,0.7058823529,0.6624203822,0.6287787183,0.6855345912,0.2205882353,0.4545454545,0.7,0.4,0.5666666667,0
0.5581395349,0.5769230769,0.7571428571,0.5198019802,0.2658227848,0.1,0.5629139073,0.1818181818,0.5,0.4705882353,0.5414012739,0.5006045949,0.572327044,0.2058823529,0.3181818182,0.275,0.5333333333,0.4333333333,0
0.6744186047,0.8076923077,0.7714285714,0.400990099,0.1265822785,0.16,0.6953642384,0.1212121212,0.6666666667,0.7647058824,0.6369426752,0.622732769,0.679245283,0.2352941176,0.2272727273,0.3,0.3666666667,0.4666666667,0
0.3023255814,0.1923076923,0.5428571429,0.3217821782,0.1518987342,0.1,0.3112582781,0.4545454545,0.25,0.1911764706,0.3503184713,0.2394195889,0.1761006289,0.1323529412,0.2272727273,0.375,0.5333333333,0.5333333333,0
0.6511627907,0.6923076923,0.9428571429,0.4405940594,0.1518987342,0.18,0.6821192053,0.1515151515,0.5833333333,0.6617647059,0.6433121019,0.6082224909,0.5911949686,0.1911764706,0.6818181818,0.55,0.4666666667,0.6666666667,0
0.3488372093,0.7307692308,0.8,0.4554455446,0.1898734177,0.14,0.5231788079,0.2424242424,0.4166666667,0.6323529412,0.5414012739,0.4486094317,0.8490566038,0.1470588235,0.1363636364,0.025,0.4666666667,0.6,0
0.6744186047,0.7692307692,0.9428571429,0.504950495,0.2025316456,0.2,0.7152317881,0.1515151515,0.6666666667,0.7352941176,0.6050955414,0.6299879081,0.5786163522,0.1764705882,0.6818181818,0.875,0.4333333333,0.7333333333,0
0.6976744186,0.7692307692,0.8,0.3564356436,0.0886075949,0.16,0.6754966887,0.1515151515,0.5833333333,0.7794117647,0.6624203822,0.6045949214,0.6855345912,0.2205882353,0.0454545455,0.225,0.3666666667,0.5333333333,0
0.6511627907,0.8076923077,0.8428571429,0.4603960396,0.2151898734,0.18,0.6556291391,0.1515151515,0.5833333333,0.7941176471,0.5541401274,0.5779927449,0.7106918239,0.2205882353,0.6363636364,0.1,0.3666666667,0.5,0
0.7209302326,0.8846153846,0.8857142857,0.6287128713,0.3037974684,0.18,0.6953642384,0.1515151515,0.6666666667,0.7941176471,0.6050955414,0.6215235792,0.679245283,0.1764705882,0.8636363636,0.275,0.4333333333,0.5,0
0.2325581395,0.3461538462,0.3142857143,0.0891089109,0.0886075949,0.08,0.2251655629,0.6060606061,0.1666666667,0.3676470588,0.2484076433,0.1547762999,0.3899371069,0.4117647059,0.0454545455,0.075,0.1,0.0333333333,0
0.0697674419,0.5384615385,0.4571428571,0.1831683168,0.1772151899,0.1,0.2582781457,0.5151515152,0.1666666667,0.4558823529,0.2802547771,0.1910519952,0.5660377358,0.2647058824,0.2727272727,0.25,0.2333333333,0.2666666667,0
0.2558139535,0.2692307692,0.5571428571,0.2871287129,0.2658227848,0.16,0.2119205298,0.6060606061,0.1666666667,0.3088235294,0.2292993631,0.1523579202,0.3018867925,0.1617647059,0,0.325,0.4333333333,0.6,1
0.6279069767,0.5769230769,0.7714285714,0.6336633663,0.3037974684,0.16,0.6026490066,0.1818181818,0.5,0.5147058824,0.6050955414,0.5344619105,0.5534591195,0.1764705882,0.0909090909,0.375,0.4,0.5,0
0.4186046512,0.4615384615,0.5571428571,0.3069306931,0.253164557,0.14,0.2052980132,0.6060606061,0.1666666667,0.4264705882,0.2101910828,0.1475211608,0.4402515723,0.1029411765,0.5,0.35,0.6,0.7,1
0.3953488372,0.0384615385,0.3428571429,0.1782178218,0.1139240506,0.1,0.1059602649,0.7575757576,0.0833333333,0.0294117647,0.127388535,0.0725513906,0.0314465409,0.0441176471,0.2272727273,0.725,0.8333333333,0.8666666667,0
0.4651162791,0.6538461538,0.7428571429,0.5495049505,0.253164557,0.14,0.4834437086,0.2727272727,0.4166666667,0.5882352941,0.5286624204,0.4038694075,0.6603773585,0.1176470588,0.3636363636,0.15,0.5666666667,0.6666666667,0
0.3953488372,0.4230769231,0.8,0.4603960396,0.1898734177,0.18,0.4569536424,0.303030303,0.4166666667,0.4117647059,0.4522292994,0.3796856106,0.2704402516,0.0735294118,0.1818181818,0.35,0.6333333333,0.7666666667,0
0.6046511628,0.7307692308,0.8428571429,0.5396039604,0.2151898734,0.16,0.5894039735,0.2121212121,0.5,0.5735294118,0.5286624204,0.5139056832,0.4842767296,0.0882352941,0,0.475,0.5666666667,0.7333333333,0
0.2325581395,0.3461538462,0.3285714286,0.0594059406,0.0759493671,0.08,0.2516556291,0.5757575758,0.1666666667,0.3382352941,0.2802547771,0.1741233374,0.3962264151,0.3823529412,0.2272727273,0.1,0.1,0.0666666667,0
0.2558139535,0.3846153846,0.3285714286,0.1138613861,0.1139240506,0.12,0.2317880795,0.6060606061,0.1666666667,0.3676470588,0.2420382166,0.1584038694,0.3899371069,0.3823529412,0.2727272727,0.075,0.1333333333,0.0333333333,0
0.6976744186,0.6153846154,0.9285714286,0.4455445545,0.1265822785,0.18,0.6622516556,0.1515151515,0.5833333333,0.6323529412,0.5923566879,0.5792019347,0.3962264151,0.1176470588,0,0.975,0.5333333333,0.8333333333,0
0.023255814,0.1923076923,0.4714285714,0.198019802,0.1518987342,0.08,0.2185430464,0.6060606061,0.1666666667,0.2058823529,0.2292993631,0.1499395405,0.1698113208,0.3088235294,0.7272727273,0.5,0.1666666667,0.2,0
0.6279069767,0.8846153846,0.8285714286,0.400990099,0.1518987342,0.18,0.6754966887,0.1515151515,0.5833333333,0.8088235294,0.5605095541,0.5961305925,0.6918238994,0.2352941176,0.6818181818,0.275,0.3333333333,0.4333333333,0
0.5581395349,0.6923076923,0.9571428571,0.6287128713,0.2911392405,0.18,0.701986755,0.1212121212,0.6666666667,0.6617647059,0.6815286624,0.6420798065,0.6100628931,0.2058823529,0.5,0.475,0.4333333333,0.5666666667,0
0.8372093023,0.6538461538,0.9714285714,0.4059405941,0.1139240506,0.18,0.6622516556,0.1515151515,0.5833333333,0.6029411765,0.6433121019,0.5864570738,0.5911949686,0.1764705882,0.8181818182,0.675,0.5,0.7,0
0.3255813953,0.5384615385,0.6142857143,0.2227722772,0.164556962,0.16,0.2715231788,0.5151515152,0.1666666667,0.5441176471,0.3057324841,0.1983071342,0.4842767296,0.2352941176,0.0454545455,0.125,0.3,0.5,1
0.3255813953,0.6153846154,0.5857142857,0.4108910891,0.2025316456,0.1,0.4105960265,0.3333333333,0.3333333333,0.5294117647,0.4713375796,0.3337363966,0.7106918239,0.1617647059,0.0454545455,0.05,0.4333333333,0.4666666667,0
0.3488372093,0.1923076923,0.4714285714,0.1584158416,0.0759493671,0.08,0.1986754967,0.6363636364,0.1666666667,0.1911764706,0.2165605096,0.1378476421,0.251572327,0.1470588235,0.0454545455,0.175,0.3333333333,0.3333333333,0
0.2558139535,0.3846153846,0.4,0.3217821782,0.3164556962,0.1,0.2516556291,0.5454545455,0.1666666667,0.3970588235,0.2929936306,0.1813784764,0.3899371069,0.25,0.2727272727,0.3,0.2666666667,0.2,0
0.4651162791,0.4230769231,0.3714285714,0.4257425743,0.2911392405,0.1,0.2715231788,0.4545454545,0.1666666667,0.3970588235,0.3057324841,0.2188633615,0.358490566,0.1176470588,0.2272727273,0.175,0.8666666667,0.8333333333,0
0.6511627907,0.8076923077,0.8285714286,0.4059405941,0.1772151899,0.16,0.6754966887,0.1515151515,0.5833333333,0.8088235294,0.5987261146,0.5985489722,0.6981132075,0.2205882353,0.2272727273,0.275,0.3,0.4666666667,0
0.7441860465,0.8846153846,0.8571428571,0.702970297,0.3544303797,0.08,0.8278145695,0.0606060606,0.75,0.7205882353,0.847133758,0.8029020556,0.748427673,0.3382352941,0.4090909091,0.325,0.3333333333,0.1333333333,0
0.2325581395,0.3846153846,0.3857142857,0.0940594059,0.0886075949,0.08,0.238410596,0.6060606061,0.1666666667,0.3823529412,0.2738853503,0.1620314389,0.427672956,0.4117647059,0.1363636364,0.175,0.1333333333,0.0333333333,0
0.1395348837,0.3846153846,0.4428571429,0.2673267327,0.2658227848,0.1,0.2450331126,0.5454545455,0.1666666667,0.3970588235,0.3184713376,0.176541717,0.4025157233,0.3088235294,0.0909090909,0.425,0.2333333333,0.2333333333,0
0.3953488372,0.1538461538,0.4857142857,0.3910891089,0.2025316456,0.12,0.3311258278,0.4242424242,0.25,0.2352941176,0.3821656051,0.2587666264,0.1886792453,0.1176470588,0.1818181818,0.175,0.5333333333,0.5333333333,0
0.0930232558,0.4615384615,0.4142857143,0.1188118812,0.1139240506,0.1,0.2450331126,0.5757575758,0.1666666667,0.4264705882,0.2547770701,0.176541717,0.4213836478,0.2941176471,0.1363636364,0.4,0.1666666667,0.2,0
0.3023255814,0.2692307692,0.4285714286,0.2524752475,0.2025316456,0.1,0.2119205298,0.5757575758,0.1666666667,0.25,0.2802547771,0.1571946796,0.2264150943,0.1911764706,0.1818181818,0.25,0.5333333333,0.5,0
0.3953488372,0.6153846154,0.5285714286,0.3762376238,0.2278481013,0.1,0.3907284768,0.3333333333,0.3333333333,0.5882352941,0.3694267516,0.3288996372,0.534591195,0.1617647059,0.2272727273,0.25,0.7,0.7,0
0.2093023256,0.2692307692,0.3428571429,0.1584158416,0.1392405063,0.08,0.1854304636,0.6666666667,0.1666666667,0.2794117647,0.2101910828,0.1257557437,0.3459119497,0.2647058824,0.0909090909,0.55,0.2,0.1666666667,0
0.023255814,0.1923076923,0.3,0.1534653465,0.1518987342,0.06,0.1059602649,0.7878787879,0.0833333333,0.1764705882,0.0891719745,0.0677146312,0.1886792453,0.2941176471,0.5909090909,0.525,0.2333333333,0.2,0
0.5581395349,0.4230769231,0.7285714286,0.4405940594,0.1898734177,0.12,0.4768211921,0.2727272727,0.4166666667,0.4264705882,0.4522292994,0.3990326481,0.2641509434,0.1029411765,0,0.05,0.5666666667,0.5666666667,0
0.5348837209,0.3846153846,0.6714285714,0.4504950495,0.2025316456,0.12,0.4768211921,0.2727272727,0.4166666667,0.3823529412,0.5031847134,0.3990326481,0.358490566,0.1323529412,0.2727272727,0.325,0.5,0.6,0
0.3953488372,0.3461538462,0.3142857143,0.0940594059,0.0506329114,0.1,0.1390728477,0.7575757576,0.0833333333,0.3823529412,0.2101910828,0.0858524788,0.2893081761,0.2794117647,0.7272727273,0.3,0.3,0.1333333333,1
0.2325581395,0.5,0.4428571429,0.103960396,0.1265822785,0.08,0.2450331126,0.5757575758,0.1666666667,0.4264705882,0.2484076433,0.1729141475,0.4968553459,0.3382352941,0.4090909091,0.275,0.1333333333,0.1,0
0.4651162791,0.5769230769,0.5857142857,0.3613861386,0.1518987342,0.12,0.3774834437,0.3939393939,0.3333333333,0.5,0.4076433121,0.2986698912,0.5471698113,0.1176470588,0.6818181818,0,0.6333333333,0.6666666667,0
0.3488372093,0.3461538462,0.5428571429,0.2871287129,0.2405063291,0.12,0.2251655629,0.5454545455,0.1666666667,0.3970588235,0.2547770701,0.169286578,0.2389937107,0.1617647059,0.1363636364,0.125,0.4333333333,0.6,1
0.3255813953,0.5769230769,0.5142857143,0.1881188119,0.1518987342,0.18,0.3046357616,0.5151515152,0.25,0.6176470588,0.2675159236,0.2164449819,0.4779874214,0.25,0.4545454545,0.275,0.2333333333,0.3666666667,1
0.5813953488,0.8846153846,0.8285714286,0.3168316832,0.1012658228,0.18,0.6622516556,0.1515151515,0.5833333333,0.8382352941,0.5605095541,0.592503023,0.7232704403,0.2205882353,0.0909090909,0.075,0.3,0.3666666667,0
0.3023255814,0.1153846154,0.4285714286,0.1831683168,0.1139240506,0.1,0.1589403974,0.6666666667,0.0833333333,0.1176470588,0.2038216561,0.1148730351,0.1320754717,0.1911764706,0.0454545455,0.025,0.3666666667,0.3666666667,0
0.2558139535,0.1153846154,0.1571428571,0.0643564356,0.1392405063,0.04,0.0264900662,0.9393939394,0,0.1029411765,0.0445859873,0.0169286578,0.1823899371,0.3823529412,0.4090909091,0.375,0.1333333333,0.0666666667,1
0.2325581395,0.2307692308,0.2857142857,0.1237623762,0.1518987342,0.08,0.0132450331,0.9393939394,0,0.25,0.0382165605,0.0145102781,0.2264150943,0.0735294118,0.3181818182,0.225,0.7666666667,0.7666666667,1
0.3953488372,0.3846153846,0.5142857143,0.2871287129,0.2151898734,0.12,0.1523178808,0.6666666667,0.0833333333,0.3970588235,0.1592356688,0.1088270859,0.3144654088,0.0588235294,0.7727272727,0.3,0.9,0.9666666667,1
0.3720930233,0.1923076923,0.4571428571,0.3663366337,0.1898734177,0.14,0.3112582781,0.4545454545,0.25,0.25,0.3184713376,0.238210399,0.1446540881,0.0588235294,0.3181818182,0.725,0.7,0.8333333333,0
0.6046511628,0.3846153846,0.7714285714,0.4603960396,0.2025316456,0.16,0.4701986755,0.303030303,0.4166666667,0.3529411765,0.4522292994,0.3893591294,0.1886792453,0.0882352941,0.3636363636,0.3,0.6333333333,0.7666666667,0
0.2558139535,0.2307692308,0.4571428571,0.2376237624,0.1392405063,0.08,0.2450331126,0.5454545455,0.1666666667,0.2647058824,0.2738853503,0.176541717,0.1949685535,0.1617647059,0.0454545455,0.825,0.3666666667,0.5,0
0.1395348837,0.4230769231,0.4285714286,0.0693069307,0.0632911392,0.1,0.2516556291,0.5454545455,0.1666666667,0.4264705882,0.2738853503,0.1801692866,0.427672956,0.3382352941,0.0909090909,0.05,0.1333333333,0.1333333333,0
0.1860465116,0.1538461538,0.4,0.2277227723,0.1772151899,0.1,0.1523178808,0.696969697,0.0833333333,0.3235294118,0.1592356688,0.1051995163,0.0754716981,0.0735294118,0,0.575,0.6666666667,0.8,1
0.3023255814,0.4230769231,0.3714285714,0.0445544554,0.0379746835,0.1,0.238410596,0.5757575758,0.1666666667,0.4264705882,0.2547770701,0.1656590085,0.5031446541,0.4264705882,0.2727272727,0.125,0.1,0.0333333333,0
0.1395348837,0.3846153846,0.4142857143,0.2475247525,0.2658227848,0.1,0.238410596,0.5757575758,0.1666666667,0.3676470588,0.2547770701,0.1680773881,0.4025157233,0.2794117647,0.3181818182,0.275,0.1666666667,0.1666666667,0
0.2325581395,0.4615384615,0.4142857143,0.2524752475,0.2405063291,0.1,0.2119205298,0.5757575758,0.1666666667,0.3823529412,0.2292993631,0.1584038694,0.4213836478,0.1911764706,0.2272727273,0.15,0.4333333333,0.5,0
0.5581395349,0.5,0.5571428571,0.4108910891,0.1772151899,0.14,0.3443708609,0.4242424242,0.25,0.5294117647,0.3694267516,0.2708585248,0.4150943396,0.0588235294,0.5909090909,0.225,0.7333333333,0.8666666667,0
0.5581395349,0.8076923077,0.8571428571,0.504950495,0.2278481013,0.16,0.5562913907,0.2121212121,0.5,0.6764705882,0.5923566879,0.4788391778,0.8238993711,0.1911764706,0.1818181818,0.275,0.3666666667,0.5,0
0.2325581395,0.4615384615,0.4428571429,0.2376237624,0.2025316456,0.08,0.2317880795,0.5454545455,0.1666666667,0.3970588235,0.2484076433,0.1741233374,0.4213836478,0.1764705882,0.2727272727,0.025,0.4333333333,0.5,0
0.5813953488,0.8461538462,0.9285714286,0.4752475248,0.1772151899,0.18,0.7350993377,0.1212121212,0.6666666667,0.8823529412,0.6178343949,0.6517533253,0.5974842767,0.2205882353,0.3636363636,0.875,0.3666666667,0.6666666667,0
0.2093023256,0.3461538462,0.2428571429,0.1386138614,0.1392405063,0.1,0.2317880795,0.6060606061,0.1666666667,0.3823529412,0.2229299363,0.1559854897,0.3962264151,0.3529411765,0.3636363636,0.1,0.1,0.0333333333,0
0.7674418605,0.7307692308,0.7571428571,0.4207920792,0.1392405063,0.04,0.7483443709,0.0909090909,0.6666666667,0.5882352941,0.8343949045,0.707376058,0.679245283,0.3382352941,0,0.475,0.3666666667,0.1666666667,0
0.488372093,0.7692307692,0.9,0.599009901,0.3037974684,0.2,0.7086092715,0.1212121212,0.6666666667,0.7205882353,0.6050955414,0.6311970979,0.5849056604,0.1617647059,0.1363636364,0.5,0.3333333333,0.6333333333,0
0.3023255814,0.1153846154,0.3714285714,0.1831683168,0.1518987342,0.12,0.1655629139,0.6363636364,0.0833333333,0.1764705882,0.2229299363,0.1209189843,0.1132075472,0.2058823529,0.3181818182,0.025,0.4333333333,0.5,1
0.2093023256,0.1153846154,0.3428571429,0.0940594059,0.1012658228,0.06,0.0397350993,0.9090909091,0,0.1470588235,0.0573248408,0.0253929867,0.1383647799,0.2058823529,0.0454545455,0.45,0.3333333333,0.3,1
0.8139534884,0.9615384615,0.9,0.3910891089,0.0506329114,0.08,1,0,1,0.8235294118,0.9808917197,1,0.9182389937,0.3823529412,0.1818181818,0.2,0.1666666667,0.0666666667,0
0.9069767442,0.6923076923,0.8285714286,0.4801980198,0.164556962,0.2,0.5430463576,0.2424242424,0.5,0.6470588235,0.4840764331,0.46191052,0.4716981132,0.0441176471,1,0.025,0.7333333333,0.9,0
0.2325581395,0.3076923077,0.3428571429,0.1237623762,0.1012658228,0.1,0.1390728477,0.7272727273,0.0833333333,0.2647058824,0.1464968153,0.0906892382,0.3522012579,0.2205882353,0.1363636364,0.1,0.1333333333,0.2,0
0.5813953488,0.5,0.9,0.4504950495,0.1772151899,0.16,0.5562913907,0.2424242424,0.5,0.4705882353,0.5222929936,0.4679564692,0.5408805031,0.1029411765,0.3181818182,0.95,0.5333333333,0.8,0
0.2325581395,0.1153846154,0.5142857143,0.2079207921,0.1392405063,0.1,0.1390728477,0.7272727273,0.0833333333,0.0882352941,0.152866242,0.0955259976,0.2452830189,0.1029411765,0,0.625,0.4666666667,0.4666666667,0
0.2558139535,0.1538461538,0.1428571429,0.0594059406,0.0886075949,0.08,0.0066225166,0.9696969697,0,0.1176470588,0.025477707,0.0060459492,0.2201257862,0.2205882353,0.5,0.55,0.3333333333,0.3,1
0.2558139535,0.1538461538,0.2571428571,0.1386138614,0.1265822785,0.08,0.0927152318,0.7878787879,0.0833333333,0.1617647059,0.1464968153,0.0628778718,0.1446540881,0.1764705882,0.0454545455,0.35,0.3333333333,0.3666666667,0
0.4186046512,0.1153846154,0.3714285714,0.1138613861,0.0886075949,0.1,0.0860927152,0.7878787879,0.0833333333,0.2058823529,0.152866242,0.061668682,0.0440251572,0.1029411765,0.0454545455,0.05,0.6333333333,0.5,1
0.3023255814,0.1923076923,0.4571428571,0.1683168317,0.1518987342,0.1,0.1456953642,0.696969697,0.0833333333,0.2205882353,0.2292993631,0.1051995163,0.1194968553,0.1911764706,0.3181818182,0.175,0.4333333333,0.4,1
0.7209302326,0.7692307692,0.9428571429,0.5297029703,0.2025316456,0.18,0.6953642384,0.1515151515,0.6666666667,0.7352941176,0.6178343949,0.6203143894,0.5597484277,0.1470588235,0.4545454545,0.525,0.4666666667,0.7333333333,0
0.4651162791,0.6153846154,0.8,0.4108910891,0.1518987342,0.08,0.6556291391,0.1515151515,0.5833333333,0.5,0.6178343949,0.5912938331,0.6352201258,0.2647058824,0.3636363636,0.7,0.4,0.2666666667,0
0.3953488372,0.3461538462,0.6571428571,0.4158415842,0.1898734177,0.16,0.4569536424,0.303030303,0.3333333333,0.3382352941,0.4904458599,0.3784764208,0.3710691824,0.1617647059,0.1363636364,0.3,0.4333333333,0.5333333333,0
0.3953488372,0.3076923077,0.5714285714,0.2722772277,0.2025316456,0.14,0.1986754967,0.6060606061,0.1666666667,0.3676470588,0.1847133758,0.1426844015,0.1132075472,0.0588235294,0.2727272727,0.25,0.7666666667,0.8666666667,1
0.3953488372,0.4615384615,0.6285714286,0.4801980198,0.2784810127,0.1,0.4635761589,0.2727272727,0.4166666667,0.3970588235,0.4585987261,0.4014510278,0.465408805,0.1911764706,0,0.1,0.6,0.5333333333,0
0.4186046512,0.3846153846,0.3142857143,0.3415841584,0.2784810127,0.1,0.238410596,0.5151515152,0.1666666667,0.3529411765,0.2420382166,0.1850060459,0.427672956,0.1323529412,0.4090909091,0.025,0.7666666667,0.8333333333,0
0.488372093,0.5769230769,0.9,0.5346534653,0.2151898734,0.18,0.5761589404,0.2121212121,0.5,0.5441176471,0.5159235669,0.4969770254,0.3333333333,0.0735294118,0.0909090909,0.175,0.5666666667,0.7,0
0.4186046512,0.3461538462,0.3714285714,0.2277227723,0.2151898734,0.1,0.0927152318,0.7878787879,0.0833333333,0.3676470588,0.1464968153,0.0665054414,0.3144654088,0.1470588235,0.6363636364,0.125,0.5333333333,0.5,1
0.2558139535,0.4615384615,0.5,0.2425742574,0.1518987342,0.1,0.2649006623,0.5454545455,0.1666666667,0.3970588235,0.3184713376,0.192261185,0.3962264151,0.2352941176,0.6818181818,0.35,0.2666666667,0.2666666667,0
0.6976744186,0.7307692308,0.9428571429,0.5099009901,0.2151898734,0.2,0.7086092715,0.1515151515,0.6666666667,0.7352941176,0.6242038217,0.6263603386,0.572327044,0.2058823529,1,0.95,0.4666666667,0.8,0
0.3488372093,0.4615384615,0.4714285714,0.2475247525,0.1265822785,0.08,0.238410596,0.5454545455,0.1666666667,0.4117647059,0.2484076433,0.1741233374,0.4465408805,0.1029411765,0.7272727273,0.05,0.5666666667,0.5666666667,0
0.3720930233,0.5,0.5857142857,0.2475247525,0.1139240506,0.08,0.3046357616,0.4545454545,0.25,0.4411764706,0.3439490446,0.23095526,0.4716981132,0.1764705882,0.4545454545,0.125,0.3333333333,0.3333333333,0
0.5581395349,0.8461538462,0.8428571429,0.4207920792,0.1265822785,0.16,0.7152317881,0.1212121212,0.6666666667,0.8676470588,0.5987261146,0.6529625151,0.641509434,0.1764705882,0.3181818182,0.425,0.4,0.5333333333,0
0.3255813953,0.0384615385,0.3428571429,0.2673267327,0.1518987342,0.1,0.1721854305,0.6363636364,0.0833333333,0.0882352941,0.2165605096,0.1293833132,0.0503144654,0.0294117647,0.0454545455,0.075,0.8333333333,0.8666666667,0
0.4651162791,0.2307692308,0.3142857143,0.0346534653,0.0126582278,0.12,0.1324503311,0.7878787879,0.0833333333,0.3382352941,0.1847133758,0.0810157195,0.1886792453,0.3088235294,0.3181818182,0.5,0.2333333333,0.1,1
0.2325581395,0.3846153846,0.3714285714,0.2376237624,0.1898734177,0.1,0.238410596,0.5454545455,0.1666666667,0.3529411765,0.3057324841,0.176541717,0.3459119497,0.2352941176,0.1818181818,0.225,0.4,0.3666666667,0
0.1395348837,0.4615384615,0.3714285714,0.2277227723,0.2784810127,0.06,0.2251655629,0.5757575758,0.1666666667,0.3823529412,0.2420382166,0.1584038694,0.4716981132,0.3088235294,0.2272727273,0,0.1666666667,0.1,0
0.7906976744,0.8846153846,0.9571428571,0.4702970297,0.1265822785,0.06,0.9072847682,0.0303030303,0.8333333333,0.75,0.898089172,0.8911729141,1,0.3382352941,0.5,0.25,0.2333333333,0.0666666667,0
0.3023255814,0.5384615385,0.6142857143,0.2128712871,0.1392405063,0.16,0.2582781457,0.5454545455,0.1666666667,0.4852941176,0.2802547771,0.1910519952,0.4842767296,0.2205882353,0.5909090909,0.175,0.3333333333,0.5333333333,1
0.3720930233,0.2307692308,0.7,0.4306930693,0.1898734177,0.12,0.4105960265,0.3333333333,0.3333333333,0.2794117647,0.4140127389,0.3325272068,0.2641509434,0.1176470588,0.1363636364,0.575,0.5333333333,0.6333333333,0
0.6976744186,0.6153846154,0.9142857143,0.5297029703,0.2151898734,0.14,0.6225165563,0.1818181818,0.5833333333,0.5882352941,0.5923566879,0.5489721886,0.4716981132,0.1323529412,0.0454545455,0.6,0.4666666667,0.7,0
0.3255813953,0.1923076923,0.4714285714,0.297029703,0.2151898734,0.1,0.2450331126,0.5151515152,0.1666666667,0.1911764706,0.2356687898,0.1862152358,0.1886792453,0.1029411765,0,0,0.6333333333,0.7666666667,0
0.4651162791,0.4615384615,0.5428571429,0.2871287129,0.2025316456,0.14,0.2119205298,0.6060606061,0.1666666667,0.4411764706,0.1910828025,0.1511487304,0.3270440252,0.0735294118,0.2272727273,0.25,0.7666666667,0.8666666667,1
0.6744186047,0.6923076923,0.5428571429,0.5099009901,0.3037974684,0.08,0.5364238411,0.2121212121,0.4166666667,0.6029411765,0.5286624204,0.469165659,0.4968553459,0.2352941176,0.2727272727,0.5,0.6,0.4333333333,0
0.6279069767,0.5769230769,0.8428571429,0.495049505,0.1898734177,0.2,0.5695364238,0.2121212121,0.5,0.5882352941,0.5350318471,0.4885126965,0.3459119497,0.1029411765,0.3636363636,0.55,0.5333333333,0.7,0
0.3255813953,0.3846153846,0.3428571429,0.2623762376,0.2278481013,0.14,0.1523178808,0.6666666667,0.0833333333,0.4117647059,0.1974522293,0.1088270859,0.3459119497,0.1176470588,0.1363636364,0.075,0.5666666667,0.7,1
0.2790697674,0.2692307692,0.5285714286,0.3910891089,0.1898734177,0.1,0.4105960265,0.3636363636,0.3333333333,0.2941176471,0.4394904459,0.3276904474,0.2578616352,0.1029411765,0,0.725,0.4333333333,0.6,0
0.3488372093,0.2307692308,0.5714285714,0.297029703,0.2658227848,0.16,0.1920529801,0.6060606061,0.1666666667,0.2794117647,0.2101910828,0.1414752116,0.3081761006,0.1323529412,0.5909090909,0.225,0.5,0.6666666667,1
0.4651162791,0.2307692308,0.2285714286,0.0643564356,0.0506329114,0.08,0.1258278146,0.7878787879,0.0833333333,0.3088235294,0.1464968153,0.0773881499,0.2578616352,0.3970588235,0.2727272727,0,0.1666666667,0.0333333333,1
0.2558139535,0.3461538462,0.2571428571,0.0594059406,0.0506329114,0.08,0.238410596,0.6060606061,0.1666666667,0.3382352941,0.2420382166,0.1608222491,0.3899371069,0.3823529412,0.0909090909,0.35,0.0666666667,0.0333333333,0
0.3488372093,0.2307692308,0.4285714286,0.1435643564,0.1012658228,0.1,0.2119205298,0.6060606061,0.1666666667,0.2058823529,0.2484076433,0.1487303507,0.251572327,0.2647058824,0.4090909091,0.45,0.2666666667,0.2666666667,0
0.6511627907,0.7307692308,0.8428571429,0.504950495,0.1898734177,0.16,0.5562913907,0.2121212121,0.5,0.6323529412,0.4840764331,0.4788391778,0.5974842767,0.0735294118,0.0909090909,0.125,0.6333333333,0.7666666667,0
0.4651162791,0.3076923077,0.3857142857,0.2425742574,0.1139240506,0.1,0.178807947,0.6363636364,0.0833333333,0.3382352941,0.1974522293,0.1281741233,0.3773584906,0.0294117647,0.5,0.2,0.8666666667,0.9333333333,0
